"","date","plate"
"55597","2012-03-21","NOELII"
"55598","2012-03-21","NOGA"
"55599","2012-03-21","ORNGTCUP"
"55600","2012-03-21","PAYATTEN"
"55601","2012-03-21","PERRFECT"
"55602","2012-03-21","PRAISEM"
"55603","2012-03-21","PRETTI1"
"55604","2012-03-21","QUIKPONY"
"55605","2012-03-21","RAIN724"
"55606","2012-03-21","REESEZ"
"55607","2012-03-21","REVRED2"
"55608","2012-03-21","RFC1872"
"55609","2012-03-21","RLCC4"
"55610","2012-03-21","ROCKNESS"
"55611","2012-03-21","RUEDESR"
"55612","2012-03-21","RUKDNMEE"
"55613","2012-03-21","SFAHAULR"
"55614","2012-03-21","SHAMUS"
"55615","2012-03-21","SHREL5"
"55616","2012-03-21","INF"
"55617","2012-03-21","XBR"
"55618","2012-03-21","X21X"
"55619","2012-03-21","TREVS"
"55620","2012-03-21","98VETE"
"55621","2012-03-22","AARRRR"
"55622","2012-03-22","EYEONU"
"55623","2012-03-22","SNOTY1"
"55624","2012-03-22","FYSED"
"55625","2012-03-22","GHOST3"
"55626","2012-03-22","THCRUE"
"55627","2012-03-22","TMRDKG"
"55628","2012-03-22","BLAZEE"
"55629","2012-03-22","TROPX"
"55630","2012-03-22","USMC81"
"55631","2012-03-22","VTX06"
"55632","2012-03-22","WASPR6"
"55633","2012-03-22","WUNLUV"
"55634","2012-03-22","IWMC1"
"55635","2012-03-22","XLS01"
"55636","2012-03-22","YESIM2"
"55637","2012-03-22","JETHRO"
"55638","2012-03-22","07FAT1"
"55639","2012-03-22","DPD"
"55640","2012-03-22","17GZ48"
"55641","2012-03-22","ELCTRA"
"55642","2012-03-22","2FATTT"
"55643","2012-03-22","2LUCY"
"55644","2012-03-22","24GK54"
"55645","2012-03-22","25DW40"
"55646","2012-03-22","29FY52"
"55647","2012-03-22","36GT79"
"55648","2012-03-22","50FX60"
"55649","2012-03-22","52DY38"
"55650","2012-03-22","53FF09"
"55651","2012-03-22","54FF69"
"55652","2012-03-22","63FLH"
"55653","2012-03-22","70FD02"
"55654","2012-03-22","81FXS"
"55655","2012-03-22","88EG87"
"55656","2012-03-22","94GL32"
"55657","2012-03-22","MOMNY"
"55658","2012-03-22","MORCRM"
"55659","2012-03-22","MPBUSA"
"55660","2012-03-22","MPGSXR"
"55661","2012-03-22","MPHOG"
"55662","2012-03-22","MPM109"
"55663","2012-03-22","RDRAGE"
"55664","2012-03-22","RKNBOB"
"55665","2012-03-22","RROKIT"
"55666","2012-03-22","R1GID"
"55667","2012-03-22","SGTJOE"
"55668","2012-03-22","AABRY4"
"55669","2012-03-22","AA2AR"
"55670","2012-03-22","ALL4IT"
"55671","2012-03-22","STAT"
"55672","2012-03-22","AUA138"
"55673","2012-03-22","F18FDG"
"55674","2012-03-22","S310"
"55675","2012-03-22","TOLLRD"
"55676","2012-03-22","BLETHD"
"55677","2012-03-22","TR3Y11"
"55678","2012-03-22","USMC5"
"55679","2012-03-22","HRDHAT"
"55680","2012-03-22","VIPVR6"
"55681","2012-03-22","CONFT"
"55682","2012-03-22","INS79"
"55683","2012-03-22","0832TL"
"55684","2012-03-22","1IRL"
"55685","2012-03-22","15TBOW"
"55686","2012-03-22","74MGB"
"55687","2012-03-22","83IXXI"
"55688","2012-03-22","MS0317"
"55689","2012-03-22","NYBOY"
"55690","2012-03-22","NY2AZ"
"55691","2012-03-22","OLMPIK"
"55692","2012-03-22","PIMA"
"55693","2012-03-22","AADAM"
"55694","2012-03-22","EYEKANDI"
"55695","2012-03-22","SLOWRYDE"
"55696","2012-03-22","SMILO"
"55697","2012-03-22","SMPLYGR8"
"55698","2012-03-22","SOPHNLEO"
"55699","2012-03-22","AMBITXEC"
"55700","2012-03-22","FASTRYDE"
"55701","2012-03-22","SPLOOSH"
"55702","2012-03-22","APA"
"55703","2012-03-22","SSTARK"
"55704","2012-03-22","STEFFEY"
"55705","2012-03-22","ARTY45"
"55706","2012-03-22","FLLIMO1"
"55707","2012-03-22","STRBERY"
"55708","2012-03-22","FLOSSIN"
"55709","2012-03-22","AUNTMO"
"55710","2012-03-22","FREDIS"
"55711","2012-03-22","FRIOT"
"55712","2012-03-22","SWAGWS6"
"55713","2012-03-22","BAD2BONZ"
"55714","2012-03-22","F1ANCE"
"55715","2012-03-22","GBCHEZ"
"55716","2012-03-22","BCH2DAY"
"55717","2012-03-22","TENGLISH"
"55718","2012-03-22","THATSTHT"
"55719","2012-03-22","BIGJONT"
"55720","2012-03-22","TKSAAPL"
"55721","2012-03-22","TLGMARK"
"55722","2012-03-22","TRIPLV"
"55723","2012-03-22","GSSDART"
"55724","2012-03-22","BOOBALA1"
"55725","2012-03-22","TURQPAUL"
"55726","2012-03-22","BRINAS2"
"55727","2012-03-22","BR1TQEEN"
"55728","2012-03-22","HATMAN42"
"55729","2012-03-22","UNCLEDAN"
"55730","2012-03-22","USMC300"
"55731","2012-03-22","UVMAN"
"55732","2012-03-22","HNDYANDY"
"55733","2012-03-22","HOBSTOY"
"55734","2012-03-22","CAROLJ25"
"55735","2012-03-22","VG303"
"55736","2012-03-22","VILLAIN2"
"55737","2012-03-22","HULACAT"
"55738","2012-03-22","CHEEZHED"
"55739","2012-03-22","CHER1SE"
"55740","2012-03-22","IAM"
"55741","2012-03-22","IAMH2"
"55742","2012-03-22","WAHALA1"
"55743","2012-03-22","ICRYBOBO"
"55744","2012-03-22","IDRIVEIT"
"55745","2012-03-22","IEVOLVED"
"55746","2012-03-22","IGEYCO3"
"55747","2012-03-22","WHTLMAN"
"55748","2012-03-22","IMQUIKR"
"55749","2012-03-22","ITISGOD"
"55750","2012-03-22","ITSABURD"
"55751","2012-03-22","CVETTEGO"
"55752","2012-03-22","DAEMURY"
"55753","2012-03-22","JATTVIP"
"55754","2012-03-22","DAILO2"
"55755","2012-03-22","YANKIES"
"55756","2012-03-22","DATHRIL"
"55757","2012-03-22","DAWOUD"
"55758","2012-03-22","YRDONE"
"55759","2012-03-22","ZUMBAONX"
"55760","2012-03-22","JOEJO39"
"55761","2012-03-22","DJSON2"
"55762","2012-03-22","DODGER1"
"55763","2012-03-22","1HK"
"55764","2012-03-22","1LOWES1"
"55765","2012-03-22","1SAIPAN"
"55766","2012-03-22","10ON10"
"55767","2012-03-22","KAYDEN09"
"55768","2012-03-22","KCL"
"55769","2012-03-22","KFORTUNA"
"55770","2012-03-22","2CARRERA"
"55771","2012-03-22","2GLACIER"
"55772","2012-03-22","ELTAHOE"
"55773","2012-03-22","2012RT"
"55774","2012-03-22","2354PCH"
"55775","2012-03-22","LOL4CYL"
"55776","2012-03-22","LS1LS3"
"55777","2012-03-22","LYNCHEM"
"55778","2012-03-22","6T6NY"
"55779","2012-03-22","657BONY"
"55780","2012-03-22","MAKO385"
"55781","2012-03-22","MALAKA93"
"55782","2012-03-22","69CRUSH"
"55783","2012-03-22","69Z2X4"
"55784","2012-03-22","84BEAST"
"55785","2012-03-22","MILACEK"
"55786","2012-03-22","MINNDEE"
"55787","2012-03-22","MISSO66"
"55788","2012-03-22","MJ16"
"55789","2012-03-22","MUSTRYDE"
"55790","2012-03-22","MX51990"
"55791","2012-03-22","MYGOD2"
"55792","2012-03-22","MY3SANZ"
"55793","2012-03-22","MY59MGA"
"55794","2012-03-22","NAPCO"
"55795","2012-03-22","NEDLUDD"
"55796","2012-03-22","NELLOU"
"55797","2012-03-22","NIKEGAL"
"55798","2012-03-22","NISMO6"
"55799","2012-03-22","NNBEYOND"
"55800","2012-03-22","NOTCH90"
"55801","2012-03-22","NOVATWO"
"55802","2012-03-22","PARDNNM3"
"55803","2012-03-22","PENNST8"
"55804","2012-03-22","PHOTO39"
"55805","2012-03-22","PILLAI"
"55806","2012-03-22","PNYUPGRL"
"55807","2012-03-22","PORFIN"
"55808","2012-03-22","PRIME32"
"55809","2012-03-22","PYS9450"
"55810","2012-03-22","REDCARD"
"55811","2012-03-22","RHOADS"
"55812","2012-03-22","RUSHLOST"
"55813","2012-03-22","STEVOH"
"55814","2012-03-22","IMRAN"
"55815","2012-03-22","USMC001"
"55816","2012-03-23","FTCS"
"55817","2012-03-23","S1LVER"
"55818","2012-03-23","BAP2MF"
"55819","2012-03-23","BEDDOE"
"55820","2012-03-23","TRJR41"
"55821","2012-03-23","B1LLYB"
"55822","2012-03-23","CHDD"
"55823","2012-03-23","WITCH5"
"55824","2012-03-23","JLAW"
"55825","2012-03-23","10DD53"
"55826","2012-03-23","D1ABLA"
"55827","2012-03-23","14GB47"
"55828","2012-03-23","1982SS"
"55829","2012-03-23","20GZ90"
"55830","2012-03-23","21SGT"
"55831","2012-03-23","26GU88"
"55832","2012-03-23","LOMMER"
"55833","2012-03-23","48FT56"
"55834","2012-03-23","51DT95"
"55835","2012-03-23","60DV83"
"55836","2012-03-23","62DB42"
"55837","2012-03-23","64DM24"
"55838","2012-03-23","726N22"
"55839","2012-03-23","76DC55"
"55840","2012-03-23","81BC78"
"55841","2012-03-23","86EG70"
"55842","2012-03-23","91ER77"
"55843","2012-03-23","MULMAN"
"55844","2012-03-23","MYMANN"
"55845","2012-03-23","OZZY"
"55846","2012-03-23","PRSLDY"
"55847","2012-03-23","PRYVTI"
"55848","2012-03-23","RAVEN"
"55849","2012-03-23","SW7296"
"55850","2012-03-23","S85V10"
"55851","2012-03-23","TBOW15"
"55852","2012-03-23","G2XP0"
"55853","2012-03-23","CAC816"
"55854","2012-03-23","VOTRON"
"55855","2012-03-23","XFOUR"
"55856","2012-03-23","ZAZULE"
"55857","2012-03-23","ZDS3X"
"55858","2012-03-23","1SLOSS"
"55859","2012-03-23","1267CN"
"55860","2012-03-23","16132Z"
"55861","2012-03-23","EE3288"
"55862","2012-03-23","8XVI"
"55863","2012-03-23","PERRI"
"55864","2012-03-23","RVG"
"55865","2012-03-23","SIMEGC"
"55866","2012-03-23","EVOJKK"
"55867","2012-03-23","SJH44"
"55868","2012-03-23","SLANT84"
"55869","2012-03-23","AGRO3"
"55870","2012-03-23","SMURF622"
"55871","2012-03-23","SNOWBORD"
"55872","2012-03-23","SOFARGNE"
"55873","2012-03-23","FAHKAH"
"55874","2012-03-23","AMUR1CA"
"55875","2012-03-23","FIOSTV"
"55876","2012-03-23","STELLAM"
"55877","2012-03-23","FITZIRL"
"55878","2012-03-23","ASHSAM"
"55879","2012-03-23","AZUL2"
"55880","2012-03-23","SWILYG"
"55881","2012-03-23","BBUSTER"
"55882","2012-03-23","TEI3376"
"55883","2012-03-23","BEBOT"
"55884","2012-03-23","GETOUT"
"55885","2012-03-23","BELAVYTA"
"55886","2012-03-23","BELLAMOM"
"55887","2012-03-23","GLS54"
"55888","2012-03-23","BIGAL1"
"55889","2012-03-23","GODGVN"
"55890","2012-03-23","TINAJO"
"55891","2012-03-23","GOTTILE"
"55892","2012-03-23","TOPLES69"
"55893","2012-03-23","GREG757"
"55894","2012-03-23","BL3SS3D1"
"55895","2012-03-23","GTO4TBS"
"55896","2012-03-23","HANDZMAN"
"55897","2012-03-23","HANKSVW"
"55898","2012-03-23","BUBBUG"
"55899","2012-03-23","HARPER6"
"55900","2012-03-23","UNCFAN"
"55901","2012-03-23","USAMUSLE"
"55902","2012-03-23","USKIWI"
"55903","2012-03-23","HOPE45"
"55904","2012-03-23","HOSTILE"
"55905","2012-03-23","VIPJLP"
"55906","2012-03-23","VOICES4U"
"55907","2012-03-23","CJ51979"
"55908","2012-03-23","CNCCEO"
"55909","2012-03-23","WICKDZ"
"55910","2012-03-23","COMM124"
"55911","2012-03-23","COMM146"
"55912","2012-03-23","COMM151"
"55913","2012-03-23","COMM186"
"55914","2012-03-23","COMM188"
"55915","2012-03-23","COMM189"
"55916","2012-03-23","COMM207"
"55917","2012-03-23","COMM209"
"55918","2012-03-23","COMM223"
"55919","2012-03-23","COMM241"
"55920","2012-03-23","INABLER"
"55921","2012-03-23","WINGCAR"
"55922","2012-03-23","CSM438GT"
"55923","2012-03-23","XPD4IT"
"55924","2012-03-23","DAMIEN"
"55925","2012-03-23","YOLO23"
"55926","2012-03-23","DECORADA"
"55927","2012-03-23","DETHBAT"
"55928","2012-03-23","DIG4TRSR"
"55929","2012-03-23","0LDS1953"
"55930","2012-03-23","JOVAN46"
"55931","2012-03-23","JPLAW"
"55932","2012-03-23","1C95"
"55933","2012-03-23","DOGEDIVA"
"55934","2012-03-23","JRSMINI"
"55935","2012-03-23","JSF1"
"55936","2012-03-23","DRKSDE"
"55937","2012-03-23","KAS212"
"55938","2012-03-23","1688SHI"
"55939","2012-03-23","ECEX"
"55940","2012-03-23","ECRUZ"
"55941","2012-03-23","EFACTOR"
"55942","2012-03-23","ELCAM454"
"55943","2012-03-23","22SSTMOD"
"55944","2012-03-23","3R31"
"55945","2012-03-23","LOCAL456"
"55946","2012-03-23","60SLIVE"
"55947","2012-03-23","66DRPTOP"
"55948","2012-03-23","69CUSTOM"
"55949","2012-03-23","MARMUS52"
"55950","2012-03-23","72DETMSO"
"55951","2012-03-23","MAYBROOK"
"55952","2012-03-23","MCN6"
"55953","2012-03-23","99PR8LMS"
"55954","2012-03-23","MITT"
"55955","2012-03-23","MONYC1"
"55956","2012-03-23","MOSTDOPE"
"55957","2012-03-23","MOVIEGRL"
"55958","2012-03-23","MSBATES"
"55959","2012-03-23","NATASHKA"
"55960","2012-03-23","NOOTCH"
"55961","2012-03-23","NOTABUS"
"55962","2012-03-23","NOTBOAT"
"55963","2012-03-23","NYCETOY"
"55964","2012-03-23","OMEGAMAN"
"55965","2012-03-23","OUTRLMIT"
"55966","2012-03-23","PAGEZEPP"
"55967","2012-03-23","PETUNIA"
"55968","2012-03-23","PRVRB31"
"55969","2012-03-23","RABBIJAY"
"55970","2012-03-23","RESPDING"
"55971","2012-03-23","REVCONTI"
"55972","2012-03-23","ROLLRITE"
"55973","2012-03-23","RREDCOAT"
"55974","2012-03-23","RT78PUB"
"55975","2012-03-23","RXGREEN"
"55976","2012-03-23","RYEYA"
"55977","2012-03-23","SHAKA1"
"55978","2012-03-23","BS68"
"55979","2012-03-23","GMAN62"
"55980","2012-03-23","JP429"
"55981","2012-03-23","TOWAVETT"
"55982","2012-03-24","FABRI"
"55983","2012-03-24","AMWOOD"
"55984","2012-03-24","BIGV53"
"55985","2012-03-24","TRVLHD"
"55986","2012-03-24","HAWGRL"
"55987","2012-03-24","URAQT2"
"55988","2012-03-24","B8MAN"
"55989","2012-03-24","USTA"
"55990","2012-03-24","USTINK"
"55991","2012-03-24","CHAV3Z"
"55992","2012-03-24","VSRN"
"55993","2012-03-24","ICANDO"
"55994","2012-03-24","IRNLDY"
"55995","2012-03-24","CUZSTM"
"55996","2012-03-24","YMC"
"55997","2012-03-24","ZAKAXI"
"55998","2012-03-24","DR3S45"
"55999","2012-03-24","17GX51"
"56000","2012-03-24","KRUIZR"
"56001","2012-03-24","26EW78"
"56002","2012-03-24","35FW28"
"56003","2012-03-24","39GX47"
"56004","2012-03-24","40GJ16"
"56005","2012-03-24","43AA69"
"56006","2012-03-24","55DJ66"
"56007","2012-03-24","57GA38"
"56008","2012-03-24","66EC33"
"56009","2012-03-24","70AA41"
"56010","2012-03-24","78GW06"
"56011","2012-03-24","MCRET"
"56012","2012-03-24","MESSI"
"56013","2012-03-24","89DE58"
"56014","2012-03-24","95GG97"
"56015","2012-03-24","95XL"
"56016","2012-03-24","98FN74"
"56017","2012-03-24","99BLUE"
"56018","2012-03-24","MOOSR"
"56019","2012-03-24","MX56"
"56020","2012-03-24","MYMBAG"
"56021","2012-03-24","NVYHMC"
"56022","2012-03-24","ROFL"
"56023","2012-03-24","ROTTY"
"56024","2012-03-24","R1EVIL"
"56025","2012-03-24","SAUSGE"
"56026","2012-03-24","SRV5OR"
"56027","2012-03-24","STI11"
"56028","2012-03-24","ST8UP"
"56029","2012-03-24","FOREVR"
"56030","2012-03-24","SW3696"
"56031","2012-03-24","TARA26"
"56032","2012-03-24","GKZTA5"
"56033","2012-03-24","US420"
"56034","2012-03-24","H30L"
"56035","2012-03-24","DBLT4P"
"56036","2012-03-24","JMF265"
"56037","2012-03-24","DJPHIL"
"56038","2012-03-24","DMRJFR"
"56039","2012-03-24","JO2KVR"
"56040","2012-03-24","1STRIA"
"56041","2012-03-24","DSOIS"
"56042","2012-03-24","KD2BSR"
"56043","2012-03-24","LELE96"
"56044","2012-03-24","4BEARZ"
"56045","2012-03-24","NJG1RL"
"56046","2012-03-24","N2PU"
"56047","2012-03-24","RKR228"
"56048","2012-03-24","ROCCOS"
"56049","2012-03-24","SFCHAL"
"56050","2012-03-24","SIERRAR"
"56051","2012-03-24","SIMBUCK"
"56052","2012-03-24","ABULUAY"
"56053","2012-03-24","ETERNALS"
"56054","2012-03-24","SKOGKATT"
"56055","2012-03-24","SMILE93"
"56056","2012-03-24","AJUANZ"
"56057","2012-03-24","SNOWAPE"
"56058","2012-03-24","ALHAJI"
"56059","2012-03-24","ALLSTAR3"
"56060","2012-03-24","ALW46"
"56061","2012-03-24","SPH1NX"
"56062","2012-03-24","FCAP1959"
"56063","2012-03-24","SPUNKMML"
"56064","2012-03-24","AP6W50"
"56065","2012-03-24","FINAL4M"
"56066","2012-03-24","STAWATCH"
"56067","2012-03-24","FITTEST"
"56068","2012-03-24","STIONARA"
"56069","2012-03-24","STMBTWLE"
"56070","2012-03-24","ARRAY6"
"56071","2012-03-24","ARRAY7"
"56072","2012-03-24","ARTIRENE"
"56073","2012-03-24","FJORD"
"56074","2012-03-24","ASHGABAT"
"56075","2012-03-24","FOOFITRS"
"56076","2012-03-24","FORDSHO"
"56077","2012-03-24","SURFNLB"
"56078","2012-03-24","SWAG37"
"56079","2012-03-24","FSLAX"
"56080","2012-03-24","SYCKGT"
"56081","2012-03-24","S478C"
"56082","2012-03-24","BATTMAN"
"56083","2012-03-24","BBQPIT"
"56084","2012-03-24","BBYCHULA"
"56085","2012-03-24","TGIFORD"
"56086","2012-03-24","THEGLER"
"56087","2012-03-24","BIDASK"
"56088","2012-03-24","BIGGAPP"
"56089","2012-03-24","TILLIDIE"
"56090","2012-03-24","BIGSMITY"
"56091","2012-03-24","BLACKRAT"
"56092","2012-03-24","BLKPERRL"
"56093","2012-03-24","GOUTES"
"56094","2012-03-24","GRAIS"
"56095","2012-03-24","BLUELUV"
"56096","2012-03-24","TW1NSCRW"
"56097","2012-03-24","HAFASTT"
"56098","2012-03-24","BSUM1GR8"
"56099","2012-03-24","HANK427"
"56100","2012-03-24","UHHOHH"
"56101","2012-03-24","BUDCAT"
"56102","2012-03-24","HAULNPSI"
"56103","2012-03-24","BUMMYJOE"
"56104","2012-03-24","VACAYMOM"
"56105","2012-03-24","VALGIRLS"
"56106","2012-03-24","VEGAS95"
"56107","2012-03-24","VG214"
"56108","2012-03-24","HOTRODPT"
"56109","2012-03-24","VG288"
"56110","2012-03-24","VG56"
"56111","2012-03-24","VG58"
"56112","2012-03-24","VICII"
"56113","2012-03-24","CHAHALG"
"56114","2012-03-24","IAMBIT"
"56115","2012-03-24","CHNCSDD"
"56116","2012-03-24","CHNCSMM"
"56117","2012-03-24","CJMSQ"
"56118","2012-03-24","CLASS1C"
"56119","2012-03-24","WELOVETT"
"56120","2012-03-24","WERSU"
"56121","2012-03-24","WHATHO"
"56122","2012-03-24","IMCURLY"
"56123","2012-03-24","WILDPONY"
"56124","2012-03-24","IROW1X"
"56125","2012-03-24","ITTYBTTY"
"56126","2012-03-24","XKRACER"
"56127","2012-03-24","CYCLON37"
"56128","2012-03-24","CYNDI52"
"56129","2012-03-24","JAGMAN2"
"56130","2012-03-24","YAHOKAY"
"56131","2012-03-24","YUNOMOVE"
"56132","2012-03-24","ZOMB1ES"
"56133","2012-03-24","ZPHARAOH"
"56134","2012-03-24","ZTRAY"
"56135","2012-03-24","ZYMXX3"
"56136","2012-03-24","Z4U2NV"
"56137","2012-03-24","DIMONDT"
"56138","2012-03-24","DIRKSTER"
"56139","2012-03-24","DIVA2012"
"56140","2012-03-24","JRODSRAV"
"56141","2012-03-24","JR60"
"56142","2012-03-24","1IMAGINE"
"56143","2012-03-24","1RAIDERZ"
"56144","2012-03-24","JUSTJC"
"56145","2012-03-24","JVWORLD"
"56146","2012-03-24","JWB2"
"56147","2012-03-24","1S3XYZ"
"56148","2012-03-24","DSKJJK"
"56149","2012-03-24","11ABNDW"
"56150","2012-03-24","D1MPL3S"
"56151","2012-03-24","EEXCEL3"
"56152","2012-03-24","EFEANUR"
"56153","2012-03-24","EINEVIER"
"56154","2012-03-24","KLB12"
"56155","2012-03-24","ELFMP"
"56156","2012-03-24","KROOZEN"
"56157","2012-03-24","EMTRESQ"
"56158","2012-03-24","2NSURU"
"56159","2012-03-24","KTI"
"56160","2012-03-24","LADYCPA"
"56161","2012-03-24","LADYSUE"
"56162","2012-03-24","233BWAY"
"56163","2012-03-24","LAQUILA"
"56164","2012-03-24","LAS1940"
"56165","2012-03-24","280SLK"
"56166","2012-03-24","LIFREODI"
"56167","2012-03-24","36CHEV"
"56168","2012-03-24","LINUXSS"
"56169","2012-03-24","4N6SANE"
"56170","2012-03-24","4ONYX"
"56171","2012-03-24","LOOPHOLE"
"56172","2012-03-24","46MGTC"
"56173","2012-03-24","MADEYE"
"56174","2012-03-24","MAKETTLE"
"56175","2012-03-24","MB6XXV"
"56176","2012-03-24","77KIM"
"56177","2012-03-24","MEET"
"56178","2012-03-24","MERCOTTI"
"56179","2012-03-24","MEZAPO"
"56180","2012-03-24","MIBELEN"
"56181","2012-03-24","970NVN"
"56182","2012-03-24","MIZZJAE"
"56183","2012-03-24","MRSPEPP"
"56184","2012-03-24","MYLUCAS"
"56185","2012-03-24","NCMCG"
"56186","2012-03-24","NKPD"
"56187","2012-03-24","ONTHEFLY"
"56188","2012-03-24","OUISKI4"
"56189","2012-03-24","OYBLIN"
"56190","2012-03-24","PAPASRT"
"56191","2012-03-24","PML712"
"56192","2012-03-24","PMMOHAN"
"56193","2012-03-24","POTOLSKI"
"56194","2012-03-24","PRINTCES"
"56195","2012-03-24","QQMERLG"
"56196","2012-03-24","RAD1"
"56197","2012-03-24","ROSARIO3"
"56198","2012-03-24","RUSH3YYZ"
"56199","2012-03-24","RWV15"
"56200","2012-03-24","SAKAFET"
"56201","2012-03-24","SAMBO70"
"56202","2012-03-24","SEJALJAY"
"56203","2012-03-24","SELFDENY"
"56204","2012-03-24","SHARPDON"
"56205","2012-03-24","ZIGZ"
"56206","2012-03-24","KCEF"
"56207","2012-03-24","961V"
"56208","2012-03-27","EST07"
"56209","2012-03-27","AHHHHH"
"56210","2012-03-27","SMARTY"
"56211","2012-03-27","ALS9"
"56212","2012-03-27","AMBU5H"
"56213","2012-03-27","SPIT5R"
"56214","2012-03-27","STERN1"
"56215","2012-03-27","SUNKNG"
"56216","2012-03-27","BAGGR"
"56217","2012-03-27","BEE77"
"56218","2012-03-27","GTRDUN"
"56219","2012-03-27","TWRDOG"
"56220","2012-03-27","HDFLHX"
"56221","2012-03-27","HNRRMB"
"56222","2012-03-27","HOTZ1"
"56223","2012-03-27","HULOGN"
"56224","2012-03-27","VWHLER"
"56225","2012-03-27","WENCH"
"56226","2012-03-27","WINGR"
"56227","2012-03-27","WLDCLM"
"56228","2012-03-27","YTYDB"
"56229","2012-03-27","YTYDD"
"56230","2012-03-27","02WING"
"56231","2012-03-27","1ARM"
"56232","2012-03-27","KAWZ1R"
"56233","2012-03-27","KAYSI"
"56234","2012-03-27","14FE70"
"56235","2012-03-27","17GM86"
"56236","2012-03-27","28GJ56"
"56237","2012-03-27","LOCKIN"
"56238","2012-03-27","46XOXO"
"56239","2012-03-27","511VTL"
"56240","2012-03-27","54FB71"
"56241","2012-03-27","58DM10"
"56242","2012-03-27","60FX66"
"56243","2012-03-27","MADBKR"
"56244","2012-03-27","62CA39"
"56245","2012-03-27","69EX51"
"56246","2012-03-27","71FH20"
"56247","2012-03-27","76FV57"
"56248","2012-03-27","77ET55"
"56249","2012-03-27","80FL58"
"56250","2012-03-27","82EL88"
"56251","2012-03-27","MENDYS"
"56252","2012-03-27","93FLST"
"56253","2012-03-27","94GB65"
"56254","2012-03-27","97GL59"
"56255","2012-03-27","NSR2"
"56256","2012-03-27","PWRNOW"
"56257","2012-03-27","RPHOSS"
"56258","2012-03-27","RUDY2"
"56259","2012-03-27","RULING"
"56260","2012-03-27","SAREN"
"56261","2012-03-27","E92M3"
"56262","2012-03-27","SONGRL"
"56263","2012-03-27","FEENIN"
"56264","2012-03-27","SUM21"
"56265","2012-03-27","SZBARU"
"56266","2012-03-27","GALT"
"56267","2012-03-27","BK718"
"56268","2012-03-27","GRH22"
"56269","2012-03-27","CARMA8"
"56270","2012-03-27","XX1XX"
"56271","2012-03-27","YAYA5"
"56272","2012-03-27","DJC1"
"56273","2012-03-27","DJC2"
"56274","2012-03-27","DREAME"
"56275","2012-03-27","DUWRK"
"56276","2012-03-27","KB2DJJ"
"56277","2012-03-27","KENNEY"
"56278","2012-03-27","2SLIM"
"56279","2012-03-27","EOK"
"56280","2012-03-27","LRD110"
"56281","2012-03-27","MD8115"
"56282","2012-03-27","MKV"
"56283","2012-03-27","MYFX45"
"56284","2012-03-27","MY2KDZ"
"56285","2012-03-27","N2PEI"
"56286","2012-03-27","RIPJEN"
"56287","2012-03-27","SICSTANG"
"56288","2012-03-27","SKIMRV"
"56289","2012-03-27","FABALOUS"
"56290","2012-03-27","SOULPWR"
"56291","2012-03-27","AMBERJAK"
"56292","2012-03-27","FARNUNG"
"56293","2012-03-27","FATHER"
"56294","2012-03-27","SR57JR97"
"56295","2012-03-27","ANNE2000"
"56296","2012-03-27","APRESKY"
"56297","2012-03-27","FILE6MHL"
"56298","2012-03-27","ARMADILO"
"56299","2012-03-27","STOOGES"
"56300","2012-03-27","ASIS72"
"56301","2012-03-27","FLYYEN"
"56302","2012-03-27","FORT1S"
"56303","2012-03-27","BABY8"
"56304","2012-03-27","GAMEON"
"56305","2012-03-27","TANER19"
"56306","2012-03-27","GEAUXNVY"
"56307","2012-03-27","GEEEEZER"
"56308","2012-03-27","BDMSI"
"56309","2012-03-27","TFALLS"
"56310","2012-03-27","TGG2"
"56311","2012-03-27","TG3KING3"
"56312","2012-03-27","THEONE88"
"56313","2012-03-27","BFLO18"
"56314","2012-03-27","TILLER"
"56315","2012-03-27","GOKEY1"
"56316","2012-03-27","GONEPKIN"
"56317","2012-03-27","TRAUGOTT"
"56318","2012-03-27","GRNMAOF3"
"56319","2012-03-27","BORGETTO"
"56320","2012-03-27","GT40MK1"
"56321","2012-03-27","TUNESDJ"
